tick,tick_dt,input_force,output_ang_vel,output_angle,output_position,output_speed
189.0,0.01049372274428606,-1.3885346968103778e-05,-1.3246067903132612e-06,1.2061404325997124e-07,3.1806559473240884e-07,-5.647397180126667e-07
190.0,0.009948674589395523,2.1869180784190674e-05,1.963955685854995e-07,1.0743596134424094e-07,3.124471830501938e-07,-9.974313196884242e-08
191.0,0.009699436835944653,-4.1064872150821456e-06,-4.334557615329181e-07,1.0934088775659542e-07,3.1147973084184276e-07,-1.7579290596802466e-07
192.0,0.010403650812804699,1.110440211897269e-05,-1.0938309178068695e-07,1.048313653708086e-07,3.096508428327832e-07,5.764893912759668e-08
193.0,0.009741473942995071,1.0604960871247439e-05,7.832770048853961e-07,1.037658128324228e-07,3.10212428471136e-07,2.633690868019899e-07
194.0,0.010129154659807682,-7.643475651985382e-06,-1.0010390211292905e-08,1.1169974675637792e-07,3.128801346839657e-07,1.1247598316416697e-07
195.0,0.009810361079871655,9.084226748710133e-06,4.365754436444192e-07,1.1160154121385472e-07,3.1398356469161973e-07,1.564892473971998e-07
196.0,0.009921785444021225,-2.184381724389563e-06,1.2747508783566065e-06,1.1593314909582303e-07,3.155362174285911e-07,3.558837146746179e-07
197.0,0.010691959410905838,-1.9666278629632297e-05,-9.947446839652787e-07,1.2956273374622842e-07,3.1934131166089454e-07,-4.851853383221981e-07
198.0,0.009856786578893661,1.4208103868528616e-05,3.3205274217480807e-07,1.1975774769589364e-07,3.1455894332984433e-07,-1.722344348295294e-07
199.0,0.009245702996850014,-1.2003095483989476e-05,-8.163279676136169e-07,1.2282780872933154e-07,3.1296651489958015e-07,-3.896439853567038e-07
200.0,0.01049351878464222,1.2933825008352953e-05,-6.513179343828747e-07,1.1426165586674924e-07,3.088777784199167e-07,-1.1588971563678034e-07
201.0,0.009670604951679707,1.8854865508643114e-05,1.3974647946790375e-06,1.0796301742538841e-07,3.077570547620309e-07,2.40292259031694e-07
202.0,0.009891193360090256,-2.6912654559245485e-05,-6.066749842309501e-07,1.217856119234776e-07,3.101338319590463e-07,-2.8661557890610027e-07
203.0,0.010888569056987762,1.0554508330124141e-05,-1.8360047159621186e-06,1.1517978946253195e-07,3.070129984353187e-07,-8.672207665987495e-07
204.0,0.009200481697916985,2.5733033561575508e-05,4.614408310647661e-07,9.828766167603321e-08,2.9903414964417333e-07,-2.760897440198128e-07
205.0,0.010759311728179455,-1.7862087817114914e-05,-2.1235753786032595e-06,1.0325244742156922e-07,2.960636140233109e-07,-6.585498764080021e-07
206.0,0.009867750108242035,4.241234394825155e-05,1.7100357695115187e-06,8.229753624949678e-08,2.8956520840910304e-07,1.600149202231907e-07
207.0,0.009789194911718369,-3.688024814219402e-05,-9.443386977155967e-07,9.903740970325534e-08,2.9113162565195094e-07,-5.416588150333705e-07
208.0,0.009893824346363544,1.2699792354612644e-05,-1.1097252398139346e-07,8.969428850458353e-08,2.8577254848035135e-07,-1.9213296090226506e-07
209.0,0.009805009700357914,2.022180738888235e-06,-6.186091751252227e-07,8.860620183047277e-08,2.8388868293494615e-07,-4.1050076032847353e-07
210.0,0.010092710144817829,8.836540737096553e-06,1.1728695615544223e-06,8.236275873300905e-08,2.7974561774672353e-07,3.5412478583053237e-07
211.0,0.010151208378374577,-1.4853708983666136e-05,-7.063348076005649e-07,9.426880205300082e-08,2.8334041223963653e-07,-3.2110640840174316e-07
212.0,0.009895935654640198,1.391537446317605e-05,3.4652214754352645e-07,8.727895824635296e-08,2.8016276388380027e-07,-3.8163221372280486e-08
213.0,0.009677826426923275,-5.688166729407894e-06,2.63864462838076e-06,9.063253944336391e-08,2.797934268514671e-07,9.651518024287926e-07
214.0,0.009972434490919113,-3.615365943282754e-05,7.031607403106695e-07,1.1694625014470665e-07,2.8941833997498073e-07,2.8487442834549913e-07
215.0,0.010660775937139988,-7.298347487647594e-06,-5.594597687876871e-07,1.2444248924495218e-07,2.9245532242579296e-07,-3.041629066371285e-07
216.0,0.009801844134926796,7.221201745393651e-06,7.255721260919752e-07,1.189587517915331e-07,2.8947396502330955e-07,-1.3048634476192313e-07
217.0,0.009791362099349499,-2.3236207218497636e-05,-9.050835986470454e-07,1.260630912072945e-07,2.88196325972725e-07,-5.797072622063011e-07
218.0,0.009904490783810616,6.812180102179222e-06,3.0123831837770825e-07,1.1709869904591669e-07,2.8245462073689465e-07,-8.969867640582019e-08
219.0,0.009798324666917324,-9.646422245565034e-06,-5.131432763601801e-07,1.2005032989149767e-07,2.815757239832777e-07,-4.3968927741222384e-07
220.0,0.009961563162505627,8.638058241054955e-07,1.4130825182019462e-06,1.1493862073262065e-07,2.7719573147445936e-07,3.7249157090074934e-07
221.0,0.010655960999429226,-2.5154647309065294e-05,-1.0576568515011827e-06,1.2999637293555583e-07,2.811649871265939e-07,-6.914268524990988e-07
222.0,0.00983664020895958,6.314058797273427e-06,1.4676525552926724e-07,1.195925830227977e-07,2.743636699477469e-07,-5.240692130275007e-07
223.0,0.009661641903221607,-2.1673025467444838e-05,-1.0999765704597729e-06,1.210105763655563e-07,2.6930030087897206e-07,-7.388909740466192e-07
224.0,0.009890508837997913,6.2040383470161755e-06,-3.4532598942926713e-07,1.1013124837383329e-07,2.619922931698471e-07,-4.201034317235251e-07
225.0,0.010796032845973969,-3.2367752685912516e-06,-1.6730894259023016e-06,1.0640309764938646e-07,2.574568427222535e-07,-9.850421725773148e-07
226.0,0.009875713847577572,1.4939158135151424e-05,2.0697084698018293e-07,8.98801452377675e-08,2.4772884809808383e-07,-6.536816605952304e-07
227.0,0.00983306486159563,-2.6121867841844245e-05,-1.4291934675084374e-06,9.191530300058302e-08,2.413011539306154e-07,-9.117227350117598e-07
228.0,0.009424588643014431,1.1319941626857041e-05,1.8431968969601177e-07,7.844574247803259e-08,2.3270854219664548e-07,-2.250798017101631e-07
229.0,0.010803718119859695,-9.43936962058753e-06,-3.134841734976162e-07,8.043708044944831e-08,2.3027684346449495e-07,-3.547077040081308e-07
230.0,0.009784214198589325,-9.023049733800552e-08,9.436979051064169e-07,7.73698841480799e-08,2.268063073105896e-07,-3.626528857791292e-07
231.0,0.010176615789532661,-3.663744515754618e-05,-1.4635597778240986e-06,8.697353514973475e-08,2.231157282270501e-07,-9.446759727802458e-07
232.0,0.009371052496135235,1.0663371280169982e-05,1.959665614094004e-07,7.32584396405131e-08,2.142631200942888e-07,-2.3501635125782134e-07
233.0,0.010634738951921463,-1.0580719168979828e-05,-4.1746016581369537e-07,7.534249286440776e-08,2.1176378254922878e-07,-3.862437386664446e-07
234.0,0.009698234498500824,1.3206299064968877e-06,9.413708548537539e-07,7.129386628256351e-08,2.0801790019806392e-07,-3.6766658315884663e-07
235.0,0.00966760516166687,-3.7109884207365664e-05,-1.2036852442966096e-06,8.039466801799042e-08,2.0446344484094502e-07,-8.561716279999989e-07
236.0,0.010739868506789207,6.050943948145887e-06,3.2905638217889597e-07,6.746724677068239e-08,1.952682741369814e-07,-2.0436732314281817e-07
237.0,0.009066502563655376,-1.3729650535573235e-05,4.081878896996818e-07,7.045063730329451e-08,1.9341537727777964e-07,-5.318181128973157e-07
238.0,0.010246207937598228,-2.834944576225927e-05,-2.277021895378649e-06,7.463301529876687e-08,1.8796625830805266e-07,-1.109608148365753e-06
239.0,0.010572611354291439,2.7699301543962272e-05,8.58243378757259e-07,5.055894775371635e-08,1.762348025998266e-07,-5.422856075615994e-07
240.0,0.009638438932597637,-4.039653410274804e-05,-6.731478206053919e-07,5.8831074149174456e-08,1.710080158873175e-07,-7.395343994510776e-07
241.0,0.009554236195981503,-4.457309423426902e-06,-1.0418905511293767e-06,5.239966087630036e-08,1.6394232955990858e-07,-8.025428982125915e-07
242.0,0.010212281718850136,4.299265316875414e-06,8.750752506530819e-08,4.175958104795914e-08,1.5574653539189912e-07,-3.4062760433564347e-07
243.0,0.010594073683023453,-1.089105148702189e-05,2.214247236838589e-07,4.2686642216320034e-08,1.5213790145309555e-07,-5.418610383152359e-07
244.0,0.009732936508953571,-2.2380891257281806e-05,-4.6711513101213257e-07,4.484175499344762e-08,1.468640023704977e-07,-7.040431274045963e-07
245.0,0.009743621572852135,-8.86799719253324e-06,-9.342209717633865e-07,4.0290361925912154e-08,1.400040725661e-07,-7.717050330718946e-07
246.0,0.009922526776790619,2.3587488355373206e-06,7.372428497592385e-07,3.10205293181506e-08,1.3234680871166004e-07,-4.6431740481891574e-08
247.0,0.010606943629682064,-1.9123564396161984e-05,-8.905818638105561e-07,3.884042266693301e-08,1.318543098577406e-07,-7.493483719439383e-07
248.0,0.00967475213110447,1.6087846318208084e-06,1.5788782618465604e-07,3.022426388210884e-08,1.2460455009933632e-07,-6.936029658798996e-07
249.0,0.010173486545681953,-2.6142552444694986e-05,-1.4393237100330738e-06,3.183053355752541e-08,1.1754818965791206e-07,-1.0048383275494357e-06
250.0,0.009463164024055004,8.2576192436392e-06,-1.9047491833930722e-07,1.8209977205771052e-08,1.0803923974665465e-07,-5.330587271986062e-07
251.0,0.01059692446142435,-9.758111074084111e-06,-6.006164529245404e-07,1.619152888433344e-08,1.0239045668102801e-07,-6.372561996328532e-07
252.0,0.009747641161084175,-1.736539033287825e-06,4.419433301171364e-07,1.0336935225781816e-08,9.617871191933073e-08,-6.83831684554955e-07
253.0,0.009499754756689072,-3.329261088303134e-05,-1.158265906574497e-06,1.4535288478249092e-08,8.968247862120509e-08,-8.978854337985267e-07
254.0,0.010585720650851727,4.4413506783381105e-06,-4.114287506448736e-07,2.2742091518459436e-09,8.017771424254507e-08,-5.637473305388969e-07
255.0,0.009566420689225197,-4.179077323745068e-06,3.778046356796354e-07,-1.6616913604652495e-09,7.478467011618228e-08,-6.695858821009782e-07
256.0,0.010628812946379185,-3.0723850950673455e-05,-1.7153124225302825e-06,2.3539234424485304e-09,6.766776702379467e-08,-1.1271862246593148e-06
257.0,0.009609309025108814,1.2450424880022384e-05,3.189635944626618e-09,-1.4129043700252978e-08,5.683628626219759e-08,-9.177370153003227e-07
258.0,0.009736659936606884,-2.8416164603794062e-05,-1.6986199185873275e-06,-1.409798729973857e-08,4.790059303298176e-08,-1.125421315202399e-06
259.0,0.01040353812277317,1.2846125254647127e-05,-4.967116409587457e-07,-3.1769644378863694e-08,3.619222947609208e-08,-5.842578517969273e-07
260.0,0.009578105993568897,-9.411715415220709e-07,2.1570286999520022e-07,-3.65272011242061e-08,3.059614584400624e-08,-6.30016984324834e-07
261.0,0.010406650602817535,-2.2997232593140766e-05,-1.197659447697679e-06,-3.428245672214108e-08,2.403977921429692e-08,-8.953851626038533e-07
262.0,0.00960618071258068,7.691696867403871e-06,1.0846318394486807e-08,-4.578738980885455e-08,1.543854753496087e-08,-7.583399658178218e-07
263.0,0.01000248920172453,-2.1485059051082815e-05,-1.1490366685920514e-06,-4.5678899626235234e-08,7.85326021563196e-09,-8.730925767830085e-07
264.0,0.010615609586238861,7.5125979627309105e-06,-2.7015184549745886e-08,-5.7876624300280984e-08,-1.4151497121397353e-09,-4.31144134666905e-07
265.0,0.009383905678987503,-8.06458051914896e-06,2.2118519895860961e-07,-5.813013224399624e-08,-5.460965605902657e-09,-6.195479984613101e-07
266.0,0.01080308947712183,-2.228569542365503e-05,-1.9294048929039557e-06,-5.5740648748631386e-08,-1.2153998068651928e-08,-1.103036468115841e-06
267.0,0.009488255716860294,2.18325373157535e-05,5.667354654201453e-07,-7.404733575386557e-08,-2.2619890143157447e-08,-7.065466849312196e-07
268.0,0.009657771326601505,-3.4548396627491737e-05,-2.0689911721693233e-06,-6.857393422616273e-08,-2.944355645779153e-08,-1.2399597415412902e-06
269.0,0.010516944341361523,2.14430973402789e-05,-1.1122601996706568e-06,-9.033339922663585e-08,-4.24841440451103e-08,-8.09578615380775e-07
270.0,0.009670326486229897,1.115228637359202e-05,3.4016092282572706e-07,-1.0108931849509036e-07,-5.031303357211233e-08,-6.058458131773584e-07
271.0,0.010414816439151764,-2.2718883671664707e-05,-1.2724624730582325e-06,-9.754660492408794e-08,-5.6622806506783155e-08,-8.787204361924299e-07
272.0,0.010127338580787182,1.33314019904704e-05,8.198694852404404e-08,-1.1043326322009445e-07,-6.552190588196089e-08,-6.273451030437468e-07
273.0,0.009395738132297993,-1.5783558116920722e-05,2.925205660150517e-06,-1.0966293532149634e-07,-7.141627618873943e-08,9.54701470060461e-07
274.0,0.010338596068322659,-4.125255994665178e-05,4.794306064077376e-07,-7.942041558442902e-08,-6.154600332395049e-08,2.904424346643776e-07
275.0,0.009610921144485474,2.516109994889654e-06,1.7704319615687928e-06,-7.48126458319914e-08,-5.8754583987378784e-08,3.269470719135289e-07
276.0,0.010075081139802933,-3.395023190194834e-05,-2.3678657866021837e-07,-5.697540016668534e-08,-5.5460565709429e-08,-3.570281526195426e-07
277.0,0.010456020012497902,-2.5093543412909045e-06,1.5611666183465346e-07,-5.9451245371847486e-08,-5.919365921824409e-08,-3.516823220761987e-07
278.0,0.010198801755905151,-1.361978805100752e-05,-9.435381551054695e-08,-5.785904248700217e-08,-6.278039750215563e-08,-5.585487108258713e-07
279.0,0.009899379685521126,-1.4254705009461813e-05,2.8180755681622776e-06,-5.879308673151869e-08,-6.830968326347927e-08,9.357196910164499e-07
280.0,0.010015341453254223,-4.468716239367787e-05,5.083060335661895e-07,-3.056909767530008e-08,-5.893813105341598e-08,6.419475152764766e-08
281.0,0.009786677546799183,-1.2159892535878062e-05,-4.3442351166202007e-07,-2.5594470429695303e-08,-5.8309877720018e-08,-4.5853979547042497e-07
282.0,0.009786935523152351,-4.344845061249719e-06,1.2898076294138569e-08,-2.984614532807292e-08,-6.279757713308652e-08,-2.8207217442513635e-07
283.0,0.009662308730185032,-1.066307277441786e-05,6.198951677798122e-07,-2.972152013289347e-08,-6.552304556657679e-08,-1.1615199174360139e-09
284.0,0.010216671042144299,-1.823984984299619e-05,4.085459741711968e-08,-2.3388255123072282e-08,-6.553491243348213e-08,-2.541058803010867e-07
285.0,0.010250817984342575,-1.1381946994170369e-05,1.7707776448275138e-08,-2.2969462081125795e-08,-6.813970556119971e-08,-4.1000210116694706e-07
286.0,0.009733844548463821,-1.6560334731681047e-05,1.7396320319516304e-07,-2.2797097337879335e-08,-7.213060227850231e-08,-1.9606354892263395e-07
287.0,0.010583203285932541,-1.3583473900574607e-05,-2.3570647942467714e-07,-2.0956009394192936e-08,-7.420558267371193e-08,-3.677888502469213e-07
288.0,0.009688123129308224,-8.275182829670665e-06,1.420716878358397e-07,-2.3239562789234964e-08,-7.77687663404908e-08,-5.390174768547997e-07
289.0,0.010081876069307327,-2.5359739683209827e-05,-1.3983669405851595e-06,-2.180721363951671e-08,-8.320307374133162e-08,-8.722881485894877e-07
290.0,0.009866435080766678,6.710694437237256e-06,-1.6712761579854782e-07,-3.56041102778905e-08,-9.180944813111196e-08,-3.7538376748137213e-07
291.0,0.009651587344706059,-9.81159465219946e-06,2.4135405143263924e-06,-3.721715705948266e-08,-9.543249735074325e-08,7.840374480040636e-07
292.0,0.010718905366957188,-4.2577568497239195e-05,4.816219390363085e-07,-1.1346644687100883e-08,-8.702847414143707e-08,2.5086636098116453e-08
293.0,0.009538384154438972,-1.669432359226173e-05,6.651498158219291e-07,-6.752749615366785e-09,-8.678918816919063e-08,-2.9675029308312407e-07
294.0,0.009810047224164009,-3.4206078983195144e-05,-1.706345815396968e-06,-2.275985110096671e-10,-8.970032255812059e-08,-9.657524439022113e-07
295.0,0.01066090539097786,9.315962880616035e-06,-3.3605212420905675e-07,-1.8418789813247718e-08,-9.999611799366772e-08,-2.883964564124846e-07
296.0,0.009603606536984444,-4.271429201019181e-06,4.7352506957253e-07,-2.1646102190069323e-08,-1.0276576408771381e-07,-4.268958648542435e-07
297.0,0.00951008778065443,-3.252270856627146e-05,-1.6235006959939894e-06,-1.7142837212094067e-08,-1.0682558123567606e-07,-9.550237883514025e-07
298.0,0.01061764732003212,8.326447857638481e-06,-2.4633664972078056e-07,-3.438059502598493e-08,-1.1696568700263225e-07,-3.7854121053605094e-07
299.0,0.010026544332504272,-9.219842650841869e-06,0.08002895728822741,-3.685050036513091e-08,-1.207611472317518e-07,8.77911353845658e-05
300.0,0.010221337899565697,-2.31545332301168,-0.19763472028883097,0.000817966163692518,7.765817121204137e-07,-0.04719467182132539
301.0,0.009635956957936287,3.918661956932847,0.04016339820990589,-0.0010864334944044344,-0.0004539892446020996,0.0245903095885587
302.0,0.009781583212316036,-0.16974164583686446,0.03235828904532742,-0.0006935718727248551,-0.0002134570851449998,0.019926185033301912
303.0,0.010615849867463112,-0.14539850139961585,0.02485926860396092,-0.00035006113425168294,-1.9236964001762425e-06,0.015393370715988458
304.0,0.009607884101569653,-0.12098007844440772,0.01887984583079545,-0.0001112161626550372,0.00014597402537153711,0.011766162683204358
305.0,0.00976517703384161,-0.09901533991990763,0.013542374613337939,7.314887425431679e-05,0.0002608726869820085,0.008513092103946263
306.0,0.009889471344649792,-0.07752740709947187,0.00886408440915599,0.00020707579993143514,0.00034506266739834946,0.005646463481697364
307.0,0.010587462224066257,-0.05691709664153058,0.004590264465299835,0.00030092395876430886,0.00040484438621038996,0.0030153533865516064
308.0,0.009302460588514805,-0.03614063976207242,0.001476498645566413,0.00034362471304362057,0.00043289459224923096,0.0010895643838446504
309.0,0.01065512839704752,-0.019171341835523527,-0.00018203527550499354,0.00035935699569019747,0.0004445040406559457,3.089876048668074e-05
310.0,0.009906860999763012,-0.010685301252227629,-0.00023452699409627186,0.0003575535975187159,0.0004448101503811522,-1.6622672674250433e-05
311.0,0.010186707600951195,-0.010655434684414104,-0.00015122765821072302,0.0003551645396053272,0.0004446408200750733,-6.298693687577347e-06
312.0,0.009603550657629967,-0.012421244411134534,-9.306954670877577e-05,0.0003537122171288658,0.00044458033025116775,-4.153474838601668e-06
313.0,0.010142913088202477,-0.013859831125367355,-3.919985399193475e-05,0.0003527682208054403,0.0004445382019168658,-6.4650055329136895e-06
314.0,0.009604327380657196,-0.015394880469735021,1.470942171570594e-06,0.0003523917325744278,0.0004444761098872099,-1.1790756547007527e-05
315.0,0.009811528958380222,-0.016725168485615317,7.149065253091793e-05,0.0003524061647661403,0.00044436042453790774,-6.249396548664679e-06
316.0,0.010383390821516514,-0.018561331999404452,0.00013729584911624225,0.00035314848015145404,0.0004442955346111443,-2.60359204312984e-06
317.0,0.009714380837976933,-0.020427437437139418,0.00015925598318716186,0.0003544822243172426,0.0004442702423264906,-1.7180579005760738e-05
318.0,0.010250929743051529,-0.02175148375900062,0.00023582959268016068,0.0003561147462120548,0.0004440941254181576,-1.0560147156583894e-05
319.0,0.010106653906404972,-0.023933656652529885,0.0002793902856369605,0.00035849819428616166,0.0004439873976656453,-1.588539581769179e-05
320.0,0.009945840574800968,-0.025677305925103845,0.0003751378624924341,0.00036127696552525496,0.0004438294040513749,4.2239653059894153e-07
321.0,0.010112227872014046,-0.028198718400513093,0.0004268426089273549,0.00036507044507419874,0.00044383367542134464,-3.251836571621045e-06
