tick,tick_dt,input_force,output_ang_vel,output_speed,output_position,output_angle
13715.0,0.01046973466873169,-0.055858025590966996,-0.00029832254915678977,-4.364871175440457e-05,-0.0012067993148838726,-6.300872748590012e-05
13716.0,0.009340225718915462,-0.05472838545627799,-0.00022085897871261016,-5.971896492499734e-06,-0.0012072070037039986,-6.57951274320668e-05
13717.0,0.010216237977147102,-0.05530040416796436,-0.00028343808555301325,-3.1234200976010146e-05,-0.0012072680140197407,-6.805147531798449e-05
13718.0,0.010313994251191616,-0.054138968795479664,-0.0003148076155019054,-3.655716962376613e-05,-0.0012075901633890479,-7.097485410294703e-05
13719.0,0.009884425438940525,-0.05309505624587659,-0.0002518418733106323,-4.3331014243837256e-06,-0.0012079515100064527,-7.408654650598628e-05
13720.0,0.010244866833090782,-0.053403441487664655,-0.00027531938999809827,-1.0001873648643858e-05,-0.0012079959020535199,-7.666663296104983e-05
13721.0,0.009197060018777847,-0.0526254566939807,-0.00029801085890184236,-1.3712877575678468e-05,-0.0012080878898857667,-7.919876191519564e-05
13722.0,0.010331550613045692,-0.05180770856180467,-0.00033967172884841467,-2.863276080368677e-05,-0.0012082295651744902,-8.227767618717725e-05
13723.0,0.009943758137524128,-0.05078464570920843,-0.0003856525631504914,-3.969779057337345e-05,-0.0012085142824227316,-8.565528970500057e-05
13724.0,0.010319088585674763,-0.04946952704225298,-0.0003238594395518371,-7.366327547086136e-06,-0.0012089239274403138,-8.963487266744302e-05
13725.0,0.01023631077259779,-0.04963996133723411,-0.000359586493903326,-1.540655916088281e-05,-0.0012089993314583385,-9.294999853733496e-05
13726.0,0.009395466186106205,-0.04850769010443995,-0.00033772527913764104,2.836873365197243e-07,-0.001209144083263979,-9.632848128178415e-05
13727.0,0.01044817827641964,-0.048180337122297176,-0.0004077326344265748,-2.514612749056918e-05,-0.0012091411192481122,-9.985709520666782e-05
13728.0,0.0101160341873765,-0.04665530570943519,-0.0004561985331119513,-3.623843910695197e-05,-0.001209395498333487,-0.00010398173247583614
13729.0,0.009208392351865768,-0.04517890374087349,-0.0003976142505570567,-4.5176910592590005e-06,-0.001209729196099003,-0.0001081825875590766
13730.0,0.010383550077676773,-0.045247920939545744,-0.0004662858749029676,-2.8387186127803658e-05,-0.0012097761057703524,-0.00011231123504133372
13731.0,0.010107163339853287,-0.0436367907441601,-0.0005140914020300203,-3.79770249598272e-05,-0.001210063019697305,-0.0001170240625420444
13732.0,0.010274292901158333,-0.04205722818861282,-0.0004533700790484999,-3.3961800198328115e-06,-0.0012104532067752569,-0.00012230598818446797
13733.0,0.009068320505321026,-0.04195962695116099,-0.0004718653567096519,-3.0468160488488083e-06,-0.0012104840044241704,-0.0001264172933688025
13734.0,0.010429439134895802,-0.04092563362193446,-0.0005481257678320696,-2.9339616422015867e-05,-0.0012105157810067071,-0.00013133858438647172
13735.0,0.009965572506189346,-0.03908765407383802,-0.0006010097892265784,-3.980603132589538e-05,-0.0012108081670814644,-0.0001368009714683129
13736.0,0.010359050706028938,-0.03730420442911249,-0.0005480991019127927,-7.408229819531688e-06,-0.0012112205197783751,-0.0001430268623497308
13737.0,0.010033959522843361,-0.03694882575284615,-0.0005894350750941204,-1.4121358817934714e-05,-0.0012112948536565202,-0.00014852646655283056
13738.0,0.010039127431809902,-0.0353470023394295,-0.0005904646159276631,-4.23106590611456e-06,-0.0012114366197772037,-0.00015444388038447887
13739.0,0.009161559864878654,-0.0342655771574132,-0.0006051791839833093,1.3205029423967589e-08,-0.0012114753829407948,-0.00015985345731139275
13740.0,0.010403365828096867,-0.033046557487509585,-0.000684296504362056,-2.4513519714505204e-05,-0.001211475245564043,-0.00016614935775392025
13741.0,0.010314513929188251,-0.030897059713868583,-0.0007389792887024479,-3.330871895139826e-05,-0.0012117280906045916,-0.00017320754357985751
13742.0,0.009393947198987007,-0.0288095350542016,-0.000688515120281751,2.5311440381988385e-07,-0.001212040990951687,-0.00018014947599907327
13743.0,0.010118183679878712,-0.02825052045332935,-0.0007636441165387819,-2.1071746818257144e-05,-0.001212038429893657,-0.00018711599845245782
13744.0,0.010434439405798912,-0.02602091719073301,-0.0008038978166702282,-2.2201591153975675e-05,-0.0012122583017590066,-0.00019508419671407658
13745.0,0.009975756518542767,-0.0239638939288152,-0.0008134853776786805,-1.2252408027509255e-05,-0.001212479779426683,-0.00020310368559896692
13746.0,0.009367910213768482,-0.022387837592535022,-0.0008280953367648856,-5.381715762205734e-06,-0.0012125945588849871,-0.00021072434357727435
13747.0,0.010149497538805008,-0.02081898253440936,-0.0008879500289193323,-1.688011632260995e-05,-0.0012126491805958702,-0.00021912909515966545
13748.0,0.010136459954082966,-0.018508620355631094,-0.0009335346572397175,-1.8822022264798014e-05,-0.0012128202852189946,-0.00022812976506903307
13749.0,0.01014136802405119,-0.016201416560832047,-0.0009285897604350669,5.985020904405097e-08,-0.0012130111662737389,-0.00023759708359130752
13750.0,0.010304255411028862,-0.014549324331475502,-0.0009696404630877046,4.748401882553463e-08,-0.0012130105495618984,-0.00024716550965489656
13751.0,0.01007836777716875,-0.012226408359780772,-0.0010264044435531682,-6.427105568328023e-06,-0.001213010071000493,-0.00025693790285351867
13752.0,0.010218311101198196,-0.009658275367281505,-0.0010536674060673417,7.485138521733143e-07,-0.0012130757451646705,-0.0002674260227733972
13753.0,0.008992690593004227,-0.007369129291470492,-0.0010966448915055303,-4.467181920408289e-07,-0.0012130690140111932,-0.00027690132774409415
13754.0,0.010259829461574554,-0.005043943639281616,-0.0011705156845291022,-1.2981577281251412e-05,-0.001213073597263661,-0.00028815271731084783
13755.0,0.010085460729897022,-0.002024826200375522,-0.0012171684925051025,-1.1140369127732954e-05,-0.001213204522451543,-0.0002999579072808946
13756.0,0.010260403156280518,0.0007851106764286894,-0.0012420956958470299,6.504789331598483e-07,-0.0012133188271301032,-0.00031244654672311917
13757.0,0.00999560859054327,0.003408144558287196,-0.001296251284488441,-4.985506353664565e-08,-0.001213312325197291,-0.00032486204913080455
13758.0,0.010240458883345127,0.006423563502676068,-0.001348761539532762,1.0965469433648892e-06,-0.0012133128357360193,-0.0003381362571120917
13759.0,0.010058997198939323,0.009559607369255929,-0.001410160345768219,-5.717151509657769e-07,-0.0012133018055733875,-0.00035170344566028887
13760.0,0.009300058707594872,0.012886551414844079,-0.0014616899806149243,7.132344924301813e-07,-0.0012133071225578554,-0.00036481801966305557
13761.0,0.009985312819480896,0.01598001082674374,-0.0014828915805900175,1.7981289806302074e-05,-0.0012133000006883349,-0.00037941345136459657
13762.0,0.010260144248604774,0.018950258821284323,-0.0015649317955810835,1.1822633360691294e-05,-0.0012131155100611462,-0.0003946281328864917
13763.0,0.010315180756151676,0.022917701883686102,-0.0016423175189465395,7.453267017253294e-06,-0.001212993557461017,-0.0004107706872289596
13764.0,0.009312541224062443,0.02692151608345423,-0.0017180093387630872,1.8165757999358355e-06,-0.0012129241486046648,-0.00042606483682714917
13765.0,0.010093738324940205,0.030726761138727285,-0.0017318481274534536,2.6795908577263674e-05,-0.001212905812563893,-0.0004434059735324273
13766.0,0.010175089351832867,0.03408920523594223,-0.0018288834050369828,1.94396974911572e-05,-0.0012126331617998557,-0.00046102768297307065
13767.0,0.009983646683394909,0.038738016010625716,-0.0019408586877674126,2.7293431312743304e-06,-0.001212439082728472,-0.0004792866087140841
13768.0,0.010506883263587952,0.04355167796218815,-0.0020180893934999746,5.584553713612128e-06,-0.0012124104058388054,-0.0004996789843775768
13769.0,0.009325780905783176,0.04831113878006074,-0.0020868584245429633,1.0621699993693112e-05,-0.0012123583255144157,-0.0005184992439096424
13770.0,0.01050006877630949,0.052719546320677504,-0.0021095162558241163,3.922755357887669e-05,-0.0012122467969339606,-0.0005404114008937644
13771.0,0.01012107077986002,0.05701600663180634,-0.0022208763620772012,3.407333786488876e-05,-0.001211849772087668,-0.0005617619642302256
13772.0,0.009337411262094975,0.06260870398059361,-0.0023491327471296124,1.3145734735084494e-05,-0.0012115316153189512,-0.0005824992001852059
13773.0,0.010122792795300484,0.0680420647757026,-0.002396124616280069,3.552167853099459e-05,-0.001211398543770086,-0.0006062789842330539
13774.0,0.010179311037063599,0.07304033666331375,-0.002413469380844715,0.00010125273411058519,-0.0012110369575557606,-0.0006306698819857334
13775.0,0.010002145543694496,0.07883644719731875,-0.0022277235311390716,0.00027964106572013676,-0.0012100242129724896,-0.0006548097539981925
13776.0,0.010388107039034367,0.08283900138809232,-0.001902331746010577,0.000546737252992318,-0.0012071192716492792,-0.0006779515844930408
13777.0,0.009106745943427086,0.08600087622978732,-0.0015257779320345958,0.0008375707041201856,-0.001202140274388471,-0.0006952756364040751
13778.0,0.010422439314424992,0.0879702745384894,-0.001033931399338375,0.0012105521780415233,-0.001193410744553238,-0.0007111779643079946
13779.0,0.010074090212583542,0.08962326379414576,-0.0005015385177746437,0.0016039031389742395,-0.0011812155327046083,-0.0007215938824985521
13780.0,0.010214404202997684,0.09038842153549241,5.793073287691435e-05,0.002017964527783337,-0.0011648326177406687,-0.0007267167996424746
13781.0,0.010159553028643131,0.09073271948483466,0.000628029066074249,0.0024368321717212526,-0.0011443310001107332,-0.0007261282492898234
13782.0,0.009332799352705479,0.09050273286608583,0.0011453923261905286,0.0028175414966082205,-0.0011215885343958411,-0.0007202669800284855
13783.0,0.010182922706007957,0.08992141032679585,0.0016925729427916085,0.0032215972413903306,-0.0010928977271149097,-0.0007086035385028326
13784.0,0.010338755324482918,0.08897604433470058,0.002222768243069862,0.0036131519288774743,-0.001059590421482146,-0.0006911044409784702
13785.0,0.00996831338852644,0.08764305946112175,0.0026930844418221697,0.003965039673814922,-0.0010235733907347365,-0.0006689471905414855
13786.0,0.009334446862339973,0.08621078686073468,0.003095293226295423,0.0042688672887321736,-0.0009865619385924413,-0.000643808736923502
13787.0,0.010080850683152676,0.08471374240132203,0.0034875124641851247,0.004568184821462967,-0.0009435281248685375,-0.0006126055480886439
13788.0,0.010336533188819885,0.08296953039307041,0.003840833002451605,0.004840707564155757,-0.0008963089308488222,-0.0005765567597561714
13789.0,0.010480531491339207,0.08104715311759869,0.004140713322773019,0.00507852830433705,-0.0008455757427823239,-0.0005363027885210024
13790.0,0.009821110405027866,0.07911871356872689,0.004369157676508198,0.005265259484116665,-0.0007956989556103708,-0.0004956363858224788
13791.0,0.009450262412428856,0.07731036580268466,0.004541252734199641,0.005412434264659995,-0.0007459408718159386,-0.0004543466992581984
13792.0,0.010532420128583908,0.07562033651149735,0.004687095941427511,0.005543016289088372,-0.0006889348402221965,-0.0004065163175515274
13793.0,0.009532964788377285,0.0737303330225473,0.004770926674252413,0.005627035393129334,-0.0006360934611169153,-0.00036183439698215283
13794.0,0.010439290665090084,0.07208360908998565,0.004814891376840134,0.0056867708988397065,-0.0005773512030652887,-0.00031202930668780034
13795.0,0.010174218565225601,0.07044330962632278,0.004817908995750474,0.005713795137097742,-0.0005194927530101291,-0.0002630415494520088
13796.0,0.009375780820846558,0.06884999043738449,0.0047786238179311135,0.005710549307755184,-0.0004659214621494817,-0.00021786989069306738
13797.0,0.010393643751740456,0.06759148228910758,0.004704459265600066,0.005682931834573153,-0.0004065680470179263,-0.00016820257710590956
13798.0,0.009481039829552174,0.06625928621314636,0.0046073166115125075,0.005634296900708159,-0.00035268794394570824,-0.00012359941143224955
13799.0,0.009994461201131344,0.06511718384221085,0.004474360927577191,0.005562010064350124,-0.000296376182175926,-7.755176431715986e-05
13800.0,0.01032740343362093,0.06412385443702878,0.004317213518376065,0.005468817396196652,-0.00023893506033952235,-3.134323391043985e-05
13801.0,0.010197107680141926,0.06311950844584016,0.004137095166614296,0.005358119856703665,-0.0001831689404674717,1.2679857214605266e-05
13802.0,0.010324625298380852,0.062309164244956194,0.003937104822194615,0.005231088649249917,-0.00012784836064319224,5.539381463364037e-05
13803.0,0.009182688780128956,0.06161218704117856,0.0037463321773093783,0.0051066672769084385,-7.981290159586509e-05,9.154702291059846e-05
13804.0,0.010260644368827343,0.06110218815206517,0.003523378925054377,0.0049587125916999665,-2.741520475757966e-05,0.0001299868050694646
13805.0,0.010083997622132301,0.0606510144679792,0.0033009335675540734,0.004805714930142388,2.2588441225960304e-05,0.00016551654977158402
13806.0,0.010307087562978268,0.060209849022575854,0.003063028688773013,0.004641554065116816,7.212136581364988e-05,0.0001995395610919381
13807.0,0.009172040969133377,0.05996356832318961,0.0028511403458547748,0.004492001897764264,0.00011469388985934888,0.00022763378571499505
13808.0,0.010074978694319725,0.05979615697366983,0.0026176764818445952,0.004325445735848596,0.0001599507132741676,0.0002563589639539973
13809.0,0.010957528837025166,0.05971686569866412,0.002371571341319373,0.0041438634365041985,0.00020734690965771614,0.00028504222948981203
13810.0,0.009655296802520752,0.05958699917771562,0.0021533115027457827,0.003982164590649955,0.00024735714104627776,0.0003079404546786028
13811.0,0.010124570690095425,0.059632723792357345,0.001929437596078607,0.0038143422168090686,0.00028767484794390815,0.0003297418092059481
13812.0,0.009230374358594418,0.05976681671805869,0.001736414181288365,0.0036645132576645844,0.00032288265453684674,0.00034755124051930015
13813.0,0.010142755694687366,0.0598390475989805,0.0015275881493339977,0.003501946123026436,0.00036005091724928157,0.0003651632653448986
13814.0,0.010101052932441235,0.060043374020900535,0.0013329423276323734,0.003344823136170274,0.00039542426040452895,0.0003805935141002913
13815.0,0.009984700940549374,0.060189730587746924,0.0011456050325014371,0.0031928653820662047,0.0004288213191182196,0.0003939025446127003
13816.0,0.010317272506654263,0.060449513048102026,0.0009644195958241535,0.0030416669107652798,0.00046176298134205943,0.0004057220639180122
13817.0,0.010059257037937641,0.06070897160661816,0.0007989724389209551,0.0028998274295056374,0.0004923598906212371,0.00041542340852483126
13818.0,0.010265959426760674,0.06096810635582132,0.0006397629093751515,0.0027606666281992107,0.0005221294013571496,0.00042362562716589383
13819.0,0.009089228697121143,0.061273784443148016,0.0005099466695787739,0.0026432068463493313,0.0005472217316973626,0.0004294405785611402
13820.0,0.010210349224507809,0.06152884719756422,0.00037192346811928105,0.0025165994190330956,0.0005742097966711993,0.00043464731214341417
13821.0,0.010204792022705078,0.061871039113772446,0.0002501400329127864,0.0023972451746267815,0.0005998911703468925,0.0004384427137839346
13822.0,0.010380051098763943,0.062097863385070645,0.00013094095827033143,0.0022805441418706903,0.0006247746977557837,0.00044103918010741586
13823.0,0.010135515592992306,0.06244227120183776,2.755359269306179e-05,0.0021736171561745924,0.0006478891884662214,0.00044236633423172614
13824.0,0.009195114485919476,0.06273170786951149,-5.798708000305193e-05,0.002081902254732826,0.0006678758470658055,0.0004426196926710372
13825.0,0.009969331324100494,0.06300314539568509,-0.00014249117582589813,0.001987814337716684,0.0006886310204276289,0.0004420416002579697
13826.0,0.0103591438382864,0.06330119223531419,-0.00021777483779405451,0.0018961939324236437,0.000709223075075844,0.00044056551367190267
13827.0,0.01007392443716526,0.0635185902247618,-0.0002866370660176158,0.0018113137990388487,0.0007283251894692911,0.00043837166641164945
13828.0,0.010139774531126022,0.0637937785740207,-0.0003475593587828275,0.0017313140047584832,0.0007466915029966623,0.00043546523118996735
13829.0,0.010148163884878159,0.06405802244145657,-0.00039968226591536194,0.0016564646618124777,0.0007642611612531361,0.000431938141857316
13830.0,0.009615759365260601,0.06428182290076212,-0.0004432156547010382,0.0015896723868581157,0.0007801893268381826,0.0004280948933657118
13831.0,0.010094755329191685,0.06449202874994295,-0.0004834835209377144,0.0015235886694842517,0.0007962366806370875,0.0004236207397734373
