tick,tick_dt,input_force,output_speed,output_ang_vel,output_angle,output_position
712.0,0.008992181999929016,0.06863137350044281,1.9294551323219088e-05,-0.00018458622473769664,4.798331932697025e-05,0.0011907594139765145
713.0,0.010269193000112864,0.06869699725891398,5.129775979293408e-05,-8.811267921836844e-05,4.608776775997664e-05,0.0011909575534479033
714.0,0.010414633999971556,0.0672977845444543,4.202033183664235e-05,-0.00011169777808678856,4.517010645516043e-05,0.0011914918008411651
715.0,0.009116234999964945,0.0677842909501106,2.663598444317065e-05,-0.0001489744394730918,4.415184326114733e-05,0.0011918748680609644
716.0,0.010044734999837601,0.06844939872432478,4.793217975673713e-05,-7.491940919278215e-05,4.2655434494890774e-05,0.0011921424194661558
717.0,0.010511392000125852,0.06726834766374229,3.111264829259263e-05,-0.00011399490603564651,4.186792721644761e-05,0.0011926462533969995
718.0,0.009819961999937732,0.06791314197890462,1.8547365357924972e-05,-0.00014034995035661795,4.0748501570991084e-05,0.0011929517784209501
719.0,0.009667428000057043,0.06837152984333827,2.9316550623926295e-05,-9.829735062445614e-05,3.93916785311069e-05,0.0011931310837401386
720.0,0.010655703000111316,0.06771454645238795,1.366925927180729e-05,-0.00013923690500367917,3.834425115715489e-05,0.0011934434721965748
721.0,0.009981994999861854,0.068475647826646,2.6395583693655618e-05,-9.873656748381223e-05,3.695438906761193e-05,0.0011935799186742779
722.0,0.009248121999917203,0.0679360225268828,2.5898705083832352e-05,-8.832970926431324e-05,3.6041261245668574e-05,0.0011938240282525357
723.0,0.010216119999995499,0.06773873059593209,3.482609395944042e-05,-6.188296888402385e-05,3.513887433625964e-05,0.0011940886125315167
724.0,0.010290062999956717,0.06741817464151224,2.9647315185468385e-05,-7.507649909311629e-05,3.450209468781867e-05,0.0011944469752324016
725.0,0.010079992999862952,0.06770877050403953,1.2526934751299847e-05,-0.00011077143199465184,3.374532410250584e-05,0.001194745819961936
726.0,0.00923773399995298,0.06822931168538503,8.878201840853634e-06,-0.00010600606984985683,3.2722047078945366e-05,0.0011948615404530033
727.0,0.009912441000096806,0.0680869261952431,3.6479358878393394e-05,-3.693154647137438e-05,3.167126816590652e-05,0.0011949495451049376
728.0,0.01044176300001709,0.06721555541822709,2.1849881832488545e-05,-7.068752914165494e-05,3.128563771042832e-05,0.0011953304539247384
729.0,0.010013106000087646,0.06773091854445362,1.3277647604112531e-05,-8.365096025870977e-05,3.057783598824864e-05,0.0011955492391076165
730.0,0.011042287999998734,0.06789227138900907,2.0638353575926748e-05,-5.81677279582397e-05,2.9654137993595518e-05,0.0011956958547164236
731.0,0.009112551000043823,0.06753860745875018,2.4653003631378997e-05,-5.035116151685444e-05,2.9124081606019384e-05,0.0011958839227659411
732.0,0.010386524999830726,0.06753125096294663,5.807726347267667e-05,3.7493336430428724e-05,2.8601108008154062e-05,0.0011961399818044794
733.0,0.010141306999912558,0.06627419793349747,4.1459771296274554e-05,-5.742619744695152e-06,2.8981339443346047e-05,0.0011967289611630706
734.0,0.00954165300004206,0.066913346241085,8.842295917820351e-06,-6.731890628554819e-05,2.8926545358430975e-05,0.0011971245559142408
735.0,0.010302858999921227,0.06754445583040035,2.9038466512763724e-05,-1.5750496613444686e-05,2.823296815894206e-05,0.0011972156568423177
736.0,0.009703076000050714,0.0668697572331852,2.1325446146811792e-05,-3.425753094076803e-05,2.8080139893263266e-05,0.001197497419289816
737.0,0.010095955999986472,0.06716070291535332,2.6179937752168697e-05,-1.3469912801165887e-05,2.7734277368217098e-05,0.0011977127200557944
738.0,0.00901360900002146,0.06678771400893586,1.0292390022253544e-05,-4.877206210307066e-05,2.7612864840963003e-05,0.0011979486957783374
739.0,0.01104189900001984,0.06726264811390094,4.386489521578181e-05,3.62604331697863e-05,2.7074328657198203e-05,0.0011980623433094318
740.0,0.01014184399991791,0.0660861097371248,5.424218837433536e-05,5.231124345751846e-05,2.7442076313775624e-05,0.001198507214233783
741.0,0.009518449999859513,0.06597911347972439,2.9994191300986324e-05,1.2975203425412762e-05,2.793999826905649e-05,0.001199023515791707
742.0,0.009926218999908087,0.0662106132088425,3.015599501290271e-05,1.7816811451435966e-05,2.8068792979825493e-05,0.0011993212447032858
743.0,0.010645888999988529,0.06607802651715024,1.3009429743151158e-05,-2.018121396222005e-05,2.8258468776871206e-05,0.0011996422820788773
744.0,0.009008089999952062,0.06655345153325126,1.6116435819335827e-05,-9.617986148225792e-06,2.807667458519124e-05,0.0011997594721928516
745.0,0.01053857700003391,0.06638828188732795,5.402786612900955e-05,8.667380971236986e-05,2.7975314697582903e-05,0.0011999293164926996
746.0,0.010554854000019986,0.0649941964507571,4.8604043481948156e-05,6.787820425874618e-05,2.889014410472248e-05,0.001200499572731624
747.0,0.010150417999966521,0.06526649052572335,8.845921887265114e-07,-2.6922243319534877e-05,2.9579136251035864e-05,0.0012009929240894542
748.0,0.00902027500001168,0.06623032978989127,1.622284429205943e-05,1.3167992152251507e-05,2.9336290212676432e-05,0.0012010009033542593
749.0,0.01058729799979119,0.06565393604743534,4.5928518475267905e-05,8.699050372617288e-05,2.9475703669651232e-05,0.0012011726594411834
750.0,0.010151955000083035,0.06458502727187397,4.666538005208739e-05,8.291713648115375e-05,3.0358827348913896e-05,0.0012016389236939647
751.0,0.00901023799997347,0.06465184351885728,1.4285201048959884e-05,2.3177753616018035e-05,3.110593048288538e-05,0.0012020593898745932
752.0,0.010127752000016699,0.06514472495816934,4.480759578370989e-05,9.899161859752413e-05,3.13406690234259e-05,0.0012022040668480875
753.0,0.010314933000017845,0.06403486952284276,3.572230627132974e-05,7.507165807245096e-05,3.2361760936822685e-05,0.0012026662541964883
754.0,0.009743797000055565,0.06430413655162838,4.613569760176228e-06,1.5319390028144035e-05,3.309324393353823e-05,0.00120301432509717
755.0,0.010665240999969683,0.06484116659245216,2.745057133387142e-05,7.514459284540196e-05,3.325662892016092e-05,0.0012030635299305325
756.0,0.009670835000179068,0.06391898975344112,2.4236933412864027e-05,6.729549455341333e-05,3.398333987872444e-05,0.001203328999876563
757.0,0.010094807999848854,0.06395904034617758,3.699258638850111e-05,0.00010816257077399865,3.466267497549602e-05,0.0012035736670658712
758.0,0.009044958999993469,0.06317083488611555,1.1159977177218997e-05,5.082311339570248e-05,3.564100099348073e-05,0.0012039082634930588
759.0,0.010353894999980184,0.0637991462933406,4.0453829374542534e-05,0.00012736951864481926,3.6167218173151916e-05,0.001204023812724954
760.0,0.01042767199987793,0.06258732751178428,4.032252666290773e-05,0.00012403998274928386,3.749538573636243e-05,0.0012044456519888108
761.0,0.010121751999804474,0.06254583637693123,2.1234191817318533e-06,5.06085554404152e-05,3.8750887679810706e-05,0.0012048537866036983
762.0,0.010080531000085102,0.06316356371832722,1.3204985266303051e-05,8.321478224405449e-05,3.926104879179734e-05,0.001204875191796586
763.0,0.009947922000037579,0.06256126055872603,2.067547435896881e-06,6.377828881861274e-05,4.008886295481131e-05,0.0012050065539600267
764.0,0.009113439999964612,0.0626301784494931,5.534540359756897e-06,7.779996016138558e-05,4.0670102563260146e-05,0.0012050253964295309
765.0,0.010453207999944425,0.062281781619783795,3.6859583445800964e-05,0.00015742684046436396,4.14833617292145e-05,0.0012050832501310955
766.0,0.010534836000033465,0.06101699757565642,4.040260751608558e-05,0.00016360363507526382,4.314182767551001e-05,0.0012054715597977267
767.0,0.010271341999896322,0.06079217843028223,2.313001124342869e-06,9.149950729954715e-05,4.482225656379428e-05,0.001205886548797212
768.0,0.00908158800007186,0.061325452816217194,9.674430162254537e-06,0.0001158131558979948,4.5653217391298334e-05,0.001205907554520467
769.0,0.010335544000099617,0.06079054083098857,4.483354974838838e-05,0.0002050672479103527,4.6850209359872456e-05,0.001206007545019085
770.0,0.010342543999968257,0.05934272580279057,3.88084899300935e-05,0.00019033000704345369,4.897112639433768e-05,0.0012064712379800326
771.0,0.008968869000000268,0.05932659600058959,5.189863775821603e-07,0.00011771524480848562,5.067817129427955e-05,0.0012068193062423035
772.0,0.011140471999851798,0.059860425280542494,4.895955024955622e-05,0.0002393682836732368,5.1989574683024184e-05,0.0012068250879955112
773.0,0.009882220000008601,0.05793630585946895,5.353136169213631e-05,0.0002464223755367868,5.4355064723307575e-05,0.0012073089170421788
774.0,0.009307991000014226,0.05764504356848675,3.587429086702372e-05,0.00022635344092058617,5.664876197700611e-05,0.0012078071864750277
775.0,0.009993828999995458,0.057343333637977424,2.8238781255522006e-05,0.00021813161921589556,5.891089955912703e-05,0.0012081657080034488
776.0,0.010883551000006264,0.057057299258644785,2.094181278954627e-05,0.0002070576677676924,6.128494616157718e-05,0.0012084730462194214
777.0,0.009116199000118286,0.05684996703559424,1.9092995298821946e-05,0.00021247983221876667,6.317252506544784e-05,0.001208663955952234
778.0,0.010404690999848754,0.05641312215370681,5.065672236920034e-05,0.000300847770947087,6.538331206338381e-05,0.00120886261266858
779.0,0.010301471000047968,0.054746192936084584,3.943115354750853e-05,0.00027726566216755414,6.84824866512243e-05,0.0012093844514250236
780.0,0.010154622000072777,0.05468524683708336,1.900489265918651e-06,0.00021108079699604971,7.129801464413568e-05,0.0012097848598843254
781.0,0.009031256000071153,0.05493192100025033,5.939970612916444e-06,0.0002310489440852319,7.320433935850606e-05,0.0012098020236894114
782.0,0.010254804999931366,0.054274850915109786,4.1010603718775284e-05,0.0003247881197822506,7.557370122554016e-05,0.0012098629369297522
783.0,0.010020382999982758,0.05255270067018524,3.554622613028806e-05,0.0003166718755110651,7.882820257960259e-05,0.0012102738788860748
784.0,0.010276433999933943,0.05222769173620301,7.323145015005609e-06,0.00027305346849059586,8.208246020792734e-05,0.0012106391673328495
785.0,0.01029197100001511,0.0521038692904423,5.070202089005375e-06,0.0002807085563448892,8.489271858708609e-05,0.001210714536928973
786.0,0.010052754000071218,0.05147170417671508,3.60750515062288e-07,0.0002850871629457862,8.771461264973638e-05,0.0012107655064233045
787.0,0.008913870000014867,0.050842660197975904,7.27630217830751e-06,0.00031418260912344904,9.025584255890818e-05,0.0012107687221064982
788.0,0.010456930999907854,0.04994933732387607,4.098824937443907e-05,0.0004080196543878714,9.35412284238831e-05,0.0012108448098963112
789.0,0.011152008999943064,0.048067420323374584,4.306602211952918e-05,0.0004206203220986692,9.809146728177029e-05,0.001211301911222227
790.0,0.00946428400015975,0.04726461623271729,1.3787404429527379e-05,0.0003750219390752955,0.00010207233746635077,0.0012117095002863233
791.0,0.009295843000018067,0.047076218390141304,4.3388201995623866e-05,0.0004625462659572217,0.00010555848253355706,0.001211837665833278
792.0,0.01046961499991994,0.045207398492254455,1.0718161305739509e-05,0.00040555939825382694,0.00011040116385777975,0.001212291923603711
793.0,0.010160603000031188,0.04512658463075575,2.9170033603599118e-05,0.0004603031417484902,0.00011452189189636843,0.001212400826585629
794.0,0.009040218999871286,0.04372713321921465,7.776073718246432e-06,0.00043474149834556744,0.00011868313310410357,0.0012126645300776391
795.0,0.010491003999959503,0.04321433922486485,3.781550498213877e-05,0.0005250816388105912,0.0001232440079021953,0.0012127461088981212
796.0,0.010127677999889784,0.04114979119030332,3.536980645384714e-05,0.0005323662844804353,0.00012856186566372342,0.0012131290921559834
797.0,0.009129068999982337,0.040241841453577676,8.795188229999332e-06,0.000498532750001846,0.00013342187420800955,0.0012134519855596167
798.0,0.010913049999999203,0.03970153342341641,3.492515869946771e-05,0.0005834016939709064,0.0001388623870354168,0.00121354796788853
799.0,0.009887701000025118,0.03755039243723236,3.791764670667798e-05,0.0006047758430493862,0.0001446308885483093,0.001213893297415129
800.0,0.009991958000000523,0.036375754459304924,2.6574660983971224e-05,0.0006114794892922212,0.00015067378337147366,0.0012142721689484808
801.0,0.009545172000116509,0.03507602520526146,-4.0676419886272593e-07,0.0005729439470276527,0.0001565104602713113,0.0012145258286584176
802.0,0.01091399500000989,0.03453748054214352,1.8227063614002656e-05,0.0006448253960790028,0.00016276356764445703,0.0012145213892359851
803.0,0.009659705999865764,0.03238888166171813,2.649508010276696e-05,0.0006841324417933784,0.0001689923913918272,0.0012146974573117371
804.0,0.009046996999813928,0.030821608228823717,2.7702360886953737e-05,0.0007185696337580883,0.00017518173554020728,0.0012149371582219368
805.0,0.010526337000101194,0.029147866420933265,2.4521628427831184e-05,0.0007421516514045908,0.0001827456416631842,0.0012152287626083314
806.0,0.010349228999984916,0.02746967190193932,2.976062171284001e-05,0.0007792479504428382,0.0001904263390562873,0.0012154825425563834
807.0,0.009042719000035504,0.025689066021213465,5.068850933552052e-07,0.000747020127910977,0.0001974728593034955,0.001215751659495799
808.0,0.011126991000082853,0.024742923785623115,3.2278677727153306e-05,0.0008571120611258412,0.00020578494554364168,0.001215757299601671
809.0,0.009976384999845322,0.02171997324133769,3.6241592464279955e-05,0.0008929260015518234,0.00021433582545344403,0.001216079324117963
810.0,0.00937647199998537,0.019831061439471248,2.0047891290161436e-05,0.0008972900704646641,0.00022270832110505358,0.0012164191423949392
811.0,0.009884497000030024,0.018144987878730947,1.8656013226203565e-05,0.0009308616210219538,0.00023157758211471828,0.0012166173057162537
812.0,0.010922457000106078,0.016082137842139934,8.659027038888953e-06,0.000948296716244342,0.0002417448781433796,0.0012168210752185103
813.0,0.009731389999842577,0.01402142595550497,1.851386221834169e-05,0.001008255903609675,0.00025097312332472336,0.001216905339587645
814.0,0.009442377999903329,0.011552577087221884,1.747769317286272e-05,0.0010495092875229103,0.00026049345668724,0.0012170801544729487
815.0,0.010522688000037306,0.009201556124265983,9.785868868266884e-06,0.0010778755816720905,0.00027153711547298504,0.001217264066785167
816.0,0.010281785999950444,0.006802682450702976,1.3162524077785421e-05,0.0011295615513915688,0.0002826196015383096,0.001217364682994694
817.0,0.009015033999958177,0.004119936052930158,7.065087628701452e-07,0.0011461975467778201,0.00029280263732915006,0.0012174833435967807
818.0,0.010449208000181898,0.001986507816643522,9.275207034347746e-06,0.0012165068085432617,0.0003047794939047297,0.001217490726053798
819.0,0.010003847000007227,-0.0011589796435524657,2.0975299835465275e-06,0.001251759907851823,0.0003169492418918636,0.0012175835138058628
820.0,0.009389600000076825,-0.0038774340013166264,1.116483118830898e-08,0.0012968865792571465,0.00032870276672272524,0.0012176032087733964
821.0,0.010795237999900564,-0.0066523001896590245,-1.109504514873921e-05,0.0013330300434824711,0.00034270296600468305,0.0012176033293004062
822.0,0.009971014000029754,-0.009761177702967923,-1.8310516146961267e-05,0.0013713047701037532,0.00035599462723070704,0.0012174927004498972
823.0,0.00900040499982424,-0.012713181704663588,-6.815063113434023e-06,0.0014526283652049467,0.0003683369255398317,0.0012173278983888187
824.0,0.011266802000136522,-0.016124902917489498,-2.298042729680898e-05,0.0014886102694340038,0.00038470340171037787,0.0012172511144221013
825.0,0.010317507000081605,-0.019697300131258325,-3.675752542333814e-05,0.0015185005414590118,0.00040006214858565655,0.0012170140137026015
